method,bootstrap_idx,channel,credit,tier
Markov (order=1),38,Display,0.1215134729160988,light
Markov (order=1),38,Social,0.1420196824665109,light
Markov (order=1),38,Organic Search,0.1693205112456633,light
Markov (order=1),38,Paid Search,0.1667333450347949,light
Markov (order=1),38,Email,0.1471120950076692,light
Markov (order=1),38,Referral,0.1038286961077949,light
Markov (order=1),38,Direct,0.1494721972214676,light
Markov (order=1),39,Display,0.1295271142123632,light
Markov (order=1),39,Social,0.1439795746931812,light
Markov (order=1),39,Organic Search,0.1637014492192906,light
Markov (order=1),39,Paid Search,0.1735405895322436,light
Markov (order=1),39,Email,0.1435976532131124,light
Markov (order=1),39,Referral,0.0886926000375937,light
Markov (order=1),39,Direct,0.1569610190922151,light
Markov (order=1),40,Display,0.1269415080925054,light
Markov (order=1),40,Social,0.1422197335648929,light
Markov (order=1),40,Organic Search,0.1669545757036174,light
Markov (order=1),40,Paid Search,0.155574166027495,light
Markov (order=1),40,Email,0.1511200841424131,light
Markov (order=1),40,Referral,0.1022831530027754,light
Markov (order=1),40,Direct,0.1549067794663007,light
Markov (order=1),41,Display,0.1190706166285812,light
Markov (order=1),41,Social,0.1360694653140398,light
Markov (order=1),41,Organic Search,0.172717504220735,light
Markov (order=1),41,Paid Search,0.1616219454693531,light
Markov (order=1),41,Email,0.1496594008562869,light
Markov (order=1),41,Referral,0.1042632482756766,light
Markov (order=1),41,Direct,0.1565978192353272,light
Markov (order=1),42,Display,0.1377644500997829,light
Markov (order=1),42,Social,0.1378393601953651,light
Markov (order=1),42,Organic Search,0.1756526346991704,light
Markov (order=1),42,Paid Search,0.1518224782145963,light
Markov (order=1),42,Email,0.147118875477287,light
Markov (order=1),42,Referral,0.0953602011897036,light
Markov (order=1),42,Direct,0.1544420001240943,light
Markov (order=1),43,Display,0.1194171321387399,light
Markov (order=1),43,Social,0.1380270672472121,light
Markov (order=1),43,Organic Search,0.169300734741021,light
Markov (order=1),43,Paid Search,0.1625949343618793,light
Markov (order=1),43,Email,0.1528243991940898,light
Markov (order=1),43,Referral,0.1032141778952084,light
Markov (order=1),43,Direct,0.1546215544218491,light
Markov (order=1),44,Display,0.1372189249232812,light
Markov (order=1),44,Social,0.1430972428306853,light
Markov (order=1),44,Organic Search,0.1738025319199088,light
Markov (order=1),44,Paid Search,0.1641729995984124,light
Markov (order=1),44,Email,0.1423884579894729,light
Markov (order=1),44,Referral,0.0998682246005925,light
Markov (order=1),44,Direct,0.1394516181376466,light
Markov (order=1),45,Display,0.1282310966140864,light
Markov (order=1),45,Social,0.1386540094315204,light
Markov (order=1),45,Organic Search,0.1680115962781035,light
Markov (order=1),45,Paid Search,0.1586010755808022,light
Markov (order=1),45,Email,0.1501046310126398,light
Markov (order=1),45,Referral,0.1066866472429444,light
Markov (order=1),45,Direct,0.1497109438399031,light
Markov (order=1),46,Display,0.1199072300843822,light
Markov (order=1),46,Social,0.143114580801115,light
Markov (order=1),46,Organic Search,0.1685439636066607,light
Markov (order=1),46,Paid Search,0.1627586356345102,light
Markov (order=1),46,Email,0.1514909122608391,light
Markov (order=1),46,Referral,0.1015356465887636,light
Markov (order=1),46,Direct,0.152649031023729,light
Markov (order=1),47,Display,0.1251259457658509,light
Markov (order=1),47,Social,0.1360993658269731,light
Markov (order=1),47,Organic Search,0.1776278361618286,light
Markov (order=1),47,Paid Search,0.1710101655526703,light
Markov (order=1),47,Email,0.1417304328263514,light
Markov (order=1),47,Referral,0.1017632247414914,light
Markov (order=1),47,Direct,0.146643029124834,light
Markov (order=1),48,Display,0.133458210910685,light
Markov (order=1),48,Social,0.1386224943220113,light
Markov (order=1),48,Organic Search,0.173099318241514,light
Markov (order=1),48,Paid Search,0.162579982565328,light
Markov (order=1),48,Email,0.153208360811423,light
Markov (order=1),48,Referral,0.0939638454459637,light
Markov (order=1),48,Direct,0.145067787703075,light
Markov (order=1),49,Display,0.1278668066128115,light
Markov (order=1),49,Social,0.1414433414917378,light
Markov (order=1),49,Organic Search,0.1742354097457439,light
Markov (order=1),49,Paid Search,0.1629672758723178,light
Markov (order=1),49,Email,0.1372333221519736,light
Markov (order=1),49,Referral,0.1032631118742939,light
Markov (order=1),49,Direct,0.1529907322511213,light
Markov (order=1),50,Display,0.1242678729030642,light
Markov (order=1),50,Social,0.1384102121552897,light
Markov (order=1),50,Organic Search,0.1761184247223934,light
Markov (order=1),50,Paid Search,0.1711236396185874,light
Markov (order=1),50,Email,0.1401751829650946,light
Markov (order=1),50,Referral,0.1016287052912632,light
Markov (order=1),50,Direct,0.1482759623443073,light
Markov (order=1),51,Display,0.1302299512680527,light
Markov (order=1),51,Social,0.1383004234106747,light
Markov (order=1),51,Organic Search,0.1715476551162061,light
Markov (order=1),51,Paid Search,0.1560273424157336,light
Markov (order=1),51,Email,0.1457889809222055,light
Markov (order=1),51,Referral,0.1078733048982512,light
Markov (order=1),51,Direct,0.1502323419688757,light
Markov (order=1),52,Display,0.1251235020115836,light
Markov (order=1),52,Social,0.1420599763970148,light
Markov (order=1),52,Organic Search,0.1723786819343875,light
Markov (order=1),52,Paid Search,0.1656811416097749,light
Markov (order=1),52,Email,0.1523704070408492,light
Markov (order=1),52,Referral,0.0967591897042109,light
Markov (order=1),52,Direct,0.145627101302179,light
Markov (order=1),53,Display,0.128567550580803,light
Markov (order=1),53,Social,0.1421562788984404,light
Markov (order=1),53,Organic Search,0.1839177951508258,light
Markov (order=1),53,Paid Search,0.1674973686419287,light
Markov (order=1),53,Email,0.1415409423630299,light
Markov (order=1),53,Referral,0.0979785376571913,light
Markov (order=1),53,Direct,0.1383415267077803,light
Markov (order=1),54,Display,0.1297215844495302,light
Markov (order=1),54,Social,0.1361825166240386,light
Markov (order=1),54,Organic Search,0.1756126237206492,light
Markov (order=1),54,Paid Search,0.1570421649738582,light
Markov (order=1),54,Email,0.1540051470939181,light
Markov (order=1),54,Referral,0.1069263922375961,light
Markov (order=1),54,Direct,0.1405095709004094,light
Markov (order=1),55,Display,0.12744891358884,light
Markov (order=1),55,Social,0.1412317745956136,light
Markov (order=1),55,Organic Search,0.1691611560893931,light
Markov (order=1),55,Paid Search,0.1752605298540538,light
Markov (order=1),55,Email,0.1447801271326717,light
Markov (order=1),55,Referral,0.0999447089047732,light
Markov (order=1),55,Direct,0.1421727898346543,light
Markov (order=1),56,Display,0.1248602559306271,light
Markov (order=1),56,Social,0.1388904500130563,light
Markov (order=1),56,Organic Search,0.1742260246941812,light
Markov (order=1),56,Paid Search,0.1692028062606346,light
Markov (order=1),56,Email,0.1481685864645446,light
Markov (order=1),56,Referral,0.0982581268898287,light
Markov (order=1),56,Direct,0.1463937497471273,light
Markov (order=1),57,Display,0.123830477769867,light
Markov (order=1),57,Social,0.1374405337859027,light
Markov (order=1),57,Organic Search,0.1678190090525314,light
Markov (order=1),57,Paid Search,0.1586586490451837,light
Markov (order=1),57,Email,0.1577082311671645,light
Markov (order=1),57,Referral,0.1114727676891766,light
Markov (order=1),57,Direct,0.1430703314901737,light
Markov (order=1),58,Display,0.1332597427423441,light
Markov (order=1),58,Social,0.1407301831133538,light
Markov (order=1),58,Organic Search,0.1715409340500238,light
Markov (order=1),58,Paid Search,0.1640140574100506,light
Markov (order=1),58,Email,0.1463571475666107,light
Markov (order=1),58,Referral,0.0971419588437378,light
Markov (order=1),58,Direct,0.1469559762738791,light
Markov (order=1),59,Display,0.1251841734909192,light
Markov (order=1),59,Social,0.1450510982611917,light
Markov (order=1),59,Organic Search,0.1667094346779378,light
Markov (order=1),59,Paid Search,0.1752490555520024,light
Markov (order=1),59,Email,0.147409996424763,light
Markov (order=1),59,Referral,0.1044690731778539,light
Markov (order=1),59,Direct,0.1359271684153316,light
Markov (order=1),60,Display,0.1199917062989789,light
Markov (order=1),60,Social,0.1349183976467892,light
Markov (order=1),60,Organic Search,0.1750091678538729,light
Markov (order=1),60,Paid Search,0.1587719748075375,light
Markov (order=1),60,Email,0.1418719899117538,light
Markov (order=1),60,Referral,0.1062656034462304,light
Markov (order=1),60,Direct,0.1631711600348371,light
Markov (order=1),61,Display,0.1274228391983813,light
Markov (order=1),61,Social,0.1430561499276477,light
Markov (order=1),61,Organic Search,0.1728326090840684,light
Markov (order=1),61,Paid Search,0.1614938826227388,light
Markov (order=1),61,Email,0.1425156166283022,light
Markov (order=1),61,Referral,0.1127461254310679,light
Markov (order=1),61,Direct,0.1399327771077932,light
Markov (order=1),62,Display,0.124794111981364,light
Markov (order=1),62,Social,0.1341027355848096,light
Markov (order=1),62,Organic Search,0.1633713704348819,light
Markov (order=1),62,Paid Search,0.1566810938429426,light
Markov (order=1),62,Email,0.1514239128086079,light
Markov (order=1),62,Referral,0.0998569751468768,light
Markov (order=1),62,Direct,0.169769800200517,light
Markov (order=1),63,Display,0.1298197282460205,light
Markov (order=1),63,Social,0.1397392277645437,light
Markov (order=1),63,Organic Search,0.1693525011218262,light
Markov (order=1),63,Paid Search,0.1455323457850849,light
Markov (order=1),63,Email,0.1477528049098758,light
Markov (order=1),63,Referral,0.0998665956552049,light
Markov (order=1),63,Direct,0.1679367965174438,light
Markov (order=1),64,Display,0.1166109161795176,light
Markov (order=1),64,Social,0.137867991161298,light
Markov (order=1),64,Organic Search,0.1811096785305246,light
Markov (order=1),64,Paid Search,0.1574831139246591,light
Markov (order=1),64,Email,0.1507756003327304,light
Markov (order=1),64,Referral,0.1047038129444425,light
Markov (order=1),64,Direct,0.1514488869268275,light
Markov (order=1),65,Display,0.1278201970049603,light
Markov (order=1),65,Social,0.1445969130326789,light
Markov (order=1),65,Organic Search,0.1742232994792675,light
Markov (order=1),65,Paid Search,0.1578836794630382,light
Markov (order=1),65,Email,0.1526634773973051,light
Markov (order=1),65,Referral,0.0899649110685844,light
Markov (order=1),65,Direct,0.1528475225541652,light
Markov (order=1),66,Display,0.1253202592513199,light
Markov (order=1),66,Social,0.1362487123408719,light
Markov (order=1),66,Organic Search,0.1722115715458671,light
Markov (order=1),66,Paid Search,0.1578853078220096,light
Markov (order=1),66,Email,0.148056691938803,light
Markov (order=1),66,Referral,0.1019425323727842,light
Markov (order=1),66,Direct,0.1583349247283441,light
Markov (order=1),67,Display,0.124448418898545,light
Markov (order=1),67,Social,0.1419719443630788,light
Markov (order=1),67,Organic Search,0.1771268167356395,light
Markov (order=1),67,Paid Search,0.1768973839287744,light
Markov (order=1),67,Email,0.1384516534335309,light
Markov (order=1),67,Referral,0.102732864776527,light
Markov (order=1),67,Direct,0.1383709178639043,light
Markov (order=1),68,Display,0.1203096015154748,light
Markov (order=1),68,Social,0.1355730395836786,light
Markov (order=1),68,Organic Search,0.1749130929928508,light
Markov (order=1),68,Paid Search,0.1654535250291531,light
Markov (order=1),68,Email,0.1476841558942104,light
Markov (order=1),68,Referral,0.0997674308169498,light
Markov (order=1),68,Direct,0.1562991541676824,light
Markov (order=1),69,Display,0.1255183481617632,light
Markov (order=1),69,Social,0.1323910627519217,light
Markov (order=1),69,Organic Search,0.1736324022206312,light
Markov (order=1),69,Paid Search,0.1567670888443194,light
Markov (order=1),69,Email,0.1503234304733505,light
Markov (order=1),69,Referral,0.1093104184573184,light
Markov (order=1),69,Direct,0.1520572490906953,light
Markov (order=1),70,Display,0.1243608609596357,light
Markov (order=1),70,Social,0.1366275554392003,light
Markov (order=1),70,Organic Search,0.1779050168828993,light
Markov (order=1),70,Paid Search,0.169023086772096,light
Markov (order=1),70,Email,0.1508358956827361,light
Markov (order=1),70,Referral,0.0924146154394301,light
Markov (order=1),70,Direct,0.1488329688240023,light
Markov (order=1),71,Display,0.1246244594390413,light
Markov (order=1),71,Social,0.1406001904251612,light
Markov (order=1),71,Organic Search,0.173798912329154,light
Markov (order=1),71,Paid Search,0.1724022398184323,light
Markov (order=1),71,Email,0.1487700223364627,light
Markov (order=1),71,Referral,0.0917550885159911,light
Markov (order=1),71,Direct,0.1480490871357571,light
Markov (order=1),72,Display,0.1237640520247882,light
Markov (order=1),72,Social,0.1388796542833837,light
Markov (order=1),72,Organic Search,0.1676494196294471,light
Markov (order=1),72,Paid Search,0.1859555302525147,light
Markov (order=1),72,Email,0.1385958244836483,light
Markov (order=1),72,Referral,0.0998296388244524,light
Markov (order=1),72,Direct,0.1453258805017653,light
Markov (order=1),73,Display,0.1244080144142938,light
Markov (order=1),73,Social,0.1296137218814255,light
Markov (order=1),73,Organic Search,0.1716558882386049,light
Markov (order=1),73,Paid Search,0.1655340126300991,light
Markov (order=1),73,Email,0.1560488811196125,light
Markov (order=1),73,Referral,0.0956675628724953,light
Markov (order=1),73,Direct,0.1570719188434686,light
Markov (order=1),74,Display,0.1310267305674446,light
Markov (order=1),74,Social,0.1390343382559877,light
Markov (order=1),74,Organic Search,0.1700071070510755,light
Markov (order=1),74,Paid Search,0.161040189421285,light
Markov (order=1),74,Email,0.1517701704195308,light
Markov (order=1),74,Referral,0.1009234464053254,light
Markov (order=1),74,Direct,0.1461980178793506,light
Markov (order=1),75,Display,0.1316287796748658,light
Markov (order=1),75,Social,0.1376955714690374,light
Markov (order=1),75,Organic Search,0.166603512125273,light
Markov (order=1),75,Paid Search,0.1843616560629492,light
Markov (order=1),75,Email,0.1347468992556041,light
Markov (order=1),75,Referral,0.1010617500965559,light
Markov (order=1),75,Direct,0.1439018313157143,light
Markov (order=1),76,Display,0.131519775924097,light
Markov (order=1),76,Social,0.133718056554155,light
Markov (order=1),76,Organic Search,0.1679646739003545,light
Markov (order=1),76,Paid Search,0.1625748187028317,light
Markov (order=1),76,Email,0.1562665774171645,light
Markov (order=1),76,Referral,0.0979498438995231,light
Markov (order=1),76,Direct,0.150006253601874,light
Markov (order=1),77,Display,0.1243069462209996,light
Markov (order=1),77,Social,0.1344930427602364,light
Markov (order=1),77,Organic Search,0.1705828893282421,light
Markov (order=1),77,Paid Search,0.1748803276272319,light
Markov (order=1),77,Email,0.1338895540073685,light
Markov (order=1),77,Referral,0.1054805848321668,light
Markov (order=1),77,Direct,0.1563666552237543,light
Markov (order=1),78,Display,0.1297173880501936,light
Markov (order=1),78,Social,0.1370780976058238,light
Markov (order=1),78,Organic Search,0.1744439725764041,light
Markov (order=1),78,Paid Search,0.1709495985372473,light
Markov (order=1),78,Email,0.143307694932951,light
Markov (order=1),78,Referral,0.1047449281703093,light
Markov (order=1),78,Direct,0.1397583201270708,light
Markov (order=1),79,Display,0.1278158603186677,light
Markov (order=1),79,Social,0.1454159518821407,light
Markov (order=1),79,Organic Search,0.1752362043795609,light
Markov (order=1),79,Paid Search,0.1573358676023632,light
Markov (order=1),79,Email,0.1480021215749316,light
Markov (order=1),79,Referral,0.0922426354826179,light
Markov (order=1),79,Direct,0.1539513587597176,light
Markov (order=1),80,Display,0.1372160758359484,light
Markov (order=1),80,Social,0.1361023966818119,light
Markov (order=1),80,Organic Search,0.1715831255542174,light
Markov (order=1),80,Paid Search,0.1663715042322985,light
Markov (order=1),80,Email,0.1427225748513982,light
Markov (order=1),80,Referral,0.1004429875541166,light
Markov (order=1),80,Direct,0.1455613352902086,light
Markov (order=1),81,Display,0.1345737281696529,light
Markov (order=1),81,Social,0.1435396754136641,light
Markov (order=1),81,Organic Search,0.1738334635274551,light
Markov (order=1),81,Paid Search,0.1549130869256451,light
Markov (order=1),81,Email,0.1606878319798556,light
Markov (order=1),81,Referral,0.1009303522609384,light
Markov (order=1),81,Direct,0.1315218617227885,light
Markov (order=1),82,Display,0.1278538057209754,light
Markov (order=1),82,Social,0.1352273209537615,light
Markov (order=1),82,Organic Search,0.1708138912052232,light
Markov (order=1),82,Paid Search,0.1624314243708304,light
Markov (order=1),82,Email,0.1493718699279532,light
Markov (order=1),82,Referral,0.1028329324090025,light
Markov (order=1),82,Direct,0.1514687554122537,light
Markov (order=1),83,Display,0.1386838332247803,light
Markov (order=1),83,Social,0.1361192951628449,light
Markov (order=1),83,Organic Search,0.1665432300723777,light
Markov (order=1),83,Paid Search,0.1637838689816516,light
Markov (order=1),83,Email,0.1508646577404628,light
Markov (order=1),83,Referral,0.111135853971747,light
Markov (order=1),83,Direct,0.1328692608461354,light
Markov (order=1),84,Display,0.1336513224516156,light
Markov (order=1),84,Social,0.1412527567224504,light
Markov (order=1),84,Organic Search,0.1666407842998602,light
Markov (order=1),84,Paid Search,0.1622989600356634,light
Markov (order=1),84,Email,0.1476960262565508,light
Markov (order=1),84,Referral,0.1076424300436781,light
Markov (order=1),84,Direct,0.1408177201901812,light
Markov (order=1),85,Display,0.1201970188259218,light
Markov (order=1),85,Social,0.1421804944980026,light
Markov (order=1),85,Organic Search,0.1686556635601331,light
Markov (order=1),85,Paid Search,0.1756622642592019,light
Markov (order=1),85,Email,0.1382947805952637,light
Markov (order=1),85,Referral,0.0993410530765756,light
Markov (order=1),85,Direct,0.155668725184901,light
Markov (order=1),86,Display,0.1270821979722242,light
Markov (order=1),86,Social,0.1356199977279869,light
Markov (order=1),86,Organic Search,0.1842665736192113,light
Markov (order=1),86,Paid Search,0.1571997251656818,light
Markov (order=1),86,Email,0.1547687123423944,light
Markov (order=1),86,Referral,0.1013419195968328,light
Markov (order=1),86,Direct,0.1397208735756684,light
Markov (order=1),87,Display,0.1304501540855979,light
Markov (order=1),87,Social,0.1354438638193019,light
Markov (order=1),87,Organic Search,0.1708931231544495,light
Markov (order=1),87,Paid Search,0.1690555062822582,light
Markov (order=1),87,Email,0.1341420122521318,light
Markov (order=1),87,Referral,0.0986833233476812,light
Markov (order=1),87,Direct,0.1613320170585792,light
Markov (order=1),88,Display,0.1289329809478796,light
Markov (order=1),88,Social,0.1342318569016033,light
Markov (order=1),88,Organic Search,0.1690627903436819,light
Markov (order=1),88,Paid Search,0.1655696018638082,light
Markov (order=1),88,Email,0.1558463945498581,light
Markov (order=1),88,Referral,0.0968285479433554,light
Markov (order=1),88,Direct,0.1495278274498132,light
Markov (order=1),89,Display,0.1247989211970478,light
Markov (order=1),89,Social,0.1377813260226837,light
Markov (order=1),89,Organic Search,0.170856555249157,light
Markov (order=1),89,Paid Search,0.1642729162899517,light
Markov (order=1),89,Email,0.1337922180018793,light
Markov (order=1),89,Referral,0.1054614383663071,light
Markov (order=1),89,Direct,0.1630366248729731,light
Markov (order=1),90,Display,0.1279260482810935,light
Markov (order=1),90,Social,0.1323870168308426,light
Markov (order=1),90,Organic Search,0.1794251999468473,light
Markov (order=1),90,Paid Search,0.1685549965950891,light
Markov (order=1),90,Email,0.1442494232940208,light
Markov (order=1),90,Referral,0.103255447531927,light
Markov (order=1),90,Direct,0.1442018675201793,light
Markov (order=1),91,Display,0.1258476868954983,light
Markov (order=1),91,Social,0.1416471024072827,light
Markov (order=1),91,Organic Search,0.1821444705747877,light
Markov (order=1),91,Paid Search,0.1610364779345744,light
Markov (order=1),91,Email,0.1330530659836081,light
Markov (order=1),91,Referral,0.1020127148627808,light
Markov (order=1),91,Direct,0.1542584813414677,light
Markov (order=1),92,Display,0.1267480725405438,light
Markov (order=1),92,Social,0.1371374720442161,light
Markov (order=1),92,Organic Search,0.1702890974917787,light
Markov (order=1),92,Paid Search,0.171138535779338,light
Markov (order=1),92,Email,0.1462042867080855,light
Markov (order=1),92,Referral,0.1004602386496792,light
Markov (order=1),92,Direct,0.1480222967863584,light
Markov (order=1),93,Display,0.1283316130425661,light
Markov (order=1),93,Social,0.1355786247544929,light
Markov (order=1),93,Organic Search,0.1726846463279505,light
Markov (order=1),93,Paid Search,0.1696733675897226,light
Markov (order=1),93,Email,0.1442722938362229,light
Markov (order=1),93,Referral,0.1047422996111134,light
Markov (order=1),93,Direct,0.1447171548379313,light
Markov (order=1),94,Display,0.1246109422047613,light
Markov (order=1),94,Social,0.1426766070386826,light
Markov (order=1),94,Organic Search,0.1718595022356666,light
Markov (order=1),94,Paid Search,0.1599108303203995,light
Markov (order=1),94,Email,0.1622669532496438,light
Markov (order=1),94,Referral,0.1008401549978386,light
Markov (order=1),94,Direct,0.1378350099530073,light
Markov (order=1),95,Display,0.1258835981213232,light
Markov (order=1),95,Social,0.13908671387415,light
Markov (order=1),95,Organic Search,0.1767846551538644,light
Markov (order=1),95,Paid Search,0.1627204733289244,light
Markov (order=1),95,Email,0.1460774459439131,light
Markov (order=1),95,Referral,0.0956317504977398,light
Markov (order=1),95,Direct,0.1538153630800847,light
Markov (order=1),96,Display,0.1258011471121144,light
Markov (order=1),96,Social,0.1407747459343116,light
Markov (order=1),96,Organic Search,0.1698461050681651,light
Markov (order=1),96,Paid Search,0.1654505983656005,light
Markov (order=1),96,Email,0.1468524605009371,light
Markov (order=1),96,Referral,0.10053125948605,light
Markov (order=1),96,Direct,0.150743683532821,light
Markov (order=1),97,Display,0.1238464569840918,light
Markov (order=1),97,Social,0.1400834428574619,light
Markov (order=1),97,Organic Search,0.1673142786977429,light
Markov (order=1),97,Paid Search,0.156139874298655,light
Markov (order=1),97,Email,0.1481710410997253,light
Markov (order=1),97,Referral,0.1049856571801773,light
Markov (order=1),97,Direct,0.1594592488821456,light
Markov (order=1),98,Display,0.1259129903718453,light
Markov (order=1),98,Social,0.1392715635896786,light
Markov (order=1),98,Organic Search,0.1688407822459894,light
Markov (order=1),98,Paid Search,0.1747960934822754,light
Markov (order=1),98,Email,0.1438789100271022,light
Markov (order=1),98,Referral,0.0986055572040872,light
Markov (order=1),98,Direct,0.1486941030790217,light
Markov (order=1),99,Display,0.1265598261694974,light
Markov (order=1),99,Social,0.1370328702358754,light
Markov (order=1),99,Organic Search,0.1752715133028463,light
Markov (order=1),99,Paid Search,0.1660952845717562,light
Markov (order=1),99,Email,0.1448696537981591,light
Markov (order=1),99,Referral,0.1040678681497426,light
Markov (order=1),99,Direct,0.1461029837721227,light
Markov (order=2),0,Display,0.1175744639856561,light
Markov (order=2),0,Social,0.1346534994640282,light
Markov (order=2),0,Organic Search,0.1674531708570592,light
Markov (order=2),0,Paid Search,0.1855291492676968,light
Markov (order=2),0,Email,0.1403541677887926,light
Markov (order=2),0,Referral,0.1059808465585199,light
Markov (order=2),0,Direct,0.148454702078247,light
Markov (order=2),1,Display,0.1208410777082736,light
Markov (order=2),1,Social,0.1357403140614372,light
Markov (order=2),1,Organic Search,0.1620063829627019,light
Markov (order=2),1,Paid Search,0.1868336724550152,light
Markov (order=2),1,Email,0.1481521865962372,light
Markov (order=2),1,Referral,0.1022155586596441,light
Markov (order=2),1,Direct,0.1442108075566906,light
Markov (order=2),2,Display,0.1240645958862127,light
Markov (order=2),2,Social,0.1278691903630671,light
Markov (order=2),2,Organic Search,0.1688243796750002,light
Markov (order=2),2,Paid Search,0.1640466325677068,light
Markov (order=2),2,Email,0.1551521965921254,light
Markov (order=2),2,Referral,0.1040047064828579,light
Markov (order=2),2,Direct,0.1560382984330297,light
Markov (order=2),3,Display,0.119787933525784,light
Markov (order=2),3,Social,0.1355347442303166,light
Markov (order=2),3,Organic Search,0.1705528008760798,light
Markov (order=2),3,Paid Search,0.1755753018682726,light
Markov (order=2),3,Email,0.1467540657519332,light
Markov (order=2),3,Referral,0.0954610225780209,light
Markov (order=2),3,Direct,0.1563341311695926,light
Markov (order=2),4,Display,0.1120155049508016,light
Markov (order=2),4,Social,0.1392609401502659,light
Markov (order=2),4,Organic Search,0.1687708466750992,light
Markov (order=2),4,Paid Search,0.1672176626675501,light
Markov (order=2),4,Email,0.1659879097315137,light
Markov (order=2),4,Referral,0.1006601568872207,light
Markov (order=2),4,Direct,0.1460869789375486,light
Markov (order=2),5,Display,0.1174423767413323,light
Markov (order=2),5,Social,0.1276729318854014,light
Markov (order=2),5,Organic Search,0.1771483815244067,light
Markov (order=2),5,Paid Search,0.1731176634787589,light
Markov (order=2),5,Email,0.1524973277406684,light
Markov (order=2),5,Referral,0.0998372557961742,light
Markov (order=2),5,Direct,0.1522840628332578,light
Markov (order=2),6,Display,0.1144559434562323,light
Markov (order=2),6,Social,0.1291431656231477,light
Markov (order=2),6,Organic Search,0.1630946760014393,light
Markov (order=2),6,Paid Search,0.1752139102251142,light
Markov (order=2),6,Email,0.1663342884344211,light
Markov (order=2),6,Referral,0.1055519421338919,light
Markov (order=2),6,Direct,0.1462060741257534,light
Markov (order=2),7,Display,0.1139055405194501,light
Markov (order=2),7,Social,0.1327692729541205,light
Markov (order=2),7,Organic Search,0.1710325543127913,light
Markov (order=2),7,Paid Search,0.1737415596108654,light
Markov (order=2),7,Email,0.1631866198931114,light
Markov (order=2),7,Referral,0.098848812121036,light
Markov (order=2),7,Direct,0.1465156405886251,light
Markov (order=2),8,Display,0.1139355318291077,light
Markov (order=2),8,Social,0.1341820373911024,light
Markov (order=2),8,Organic Search,0.1604611078538116,light
Markov (order=2),8,Paid Search,0.1808098848027234,light
Markov (order=2),8,Email,0.144742483828265,light
Markov (order=2),8,Referral,0.1131057734838614,light
Markov (order=2),8,Direct,0.1527631808111283,light
Markov (order=2),9,Display,0.1157350344459726,light
Markov (order=2),9,Social,0.1396427966701534,light
Markov (order=2),9,Organic Search,0.1625385058340733,light
Markov (order=2),9,Paid Search,0.1586153185711681,light
Markov (order=2),9,Email,0.1465361966711517,light
Markov (order=2),9,Referral,0.1154257416907084,light
Markov (order=2),9,Direct,0.1615064061167722,light
Markov (order=2),10,Display,0.1179888823250596,light
Markov (order=2),10,Social,0.1318146491848545,light
Markov (order=2),10,Organic Search,0.1693331564395767,light
Markov (order=2),10,Paid Search,0.1653353426543804,light
Markov (order=2),10,Email,0.1578487628727724,light
Markov (order=2),10,Referral,0.0944252904304589,light
Markov (order=2),10,Direct,0.1632539160928972,light
Markov (order=2),11,Display,0.1179191842656331,light
Markov (order=2),11,Social,0.1379936000294278,light
Markov (order=2),11,Organic Search,0.1663360243235652,light
Markov (order=2),11,Paid Search,0.196566324302103,light
Markov (order=2),11,Email,0.1446575892694513,light
Markov (order=2),11,Referral,0.1016523478977854,light
Markov (order=2),11,Direct,0.1348749299120339,light
Markov (order=2),12,Display,0.1082339630073532,light
Markov (order=2),12,Social,0.135131005644857,light
Markov (order=2),12,Organic Search,0.1694609913329259,light
Markov (order=2),12,Paid Search,0.1674506523870768,light
Markov (order=2),12,Email,0.1524121507650122,light
Markov (order=2),12,Referral,0.1071061348662824,light
Markov (order=2),12,Direct,0.1602051019964922,light
Markov (order=2),13,Display,0.1192043529693045,light
Markov (order=2),13,Social,0.1232873341833471,light
Markov (order=2),13,Organic Search,0.1742594063984844,light
Markov (order=2),13,Paid Search,0.1648323751527702,light
Markov (order=2),13,Email,0.1642430011578483,light
Markov (order=2),13,Referral,0.1005416113937844,light
Markov (order=2),13,Direct,0.1536319187444607,light
Markov (order=2),14,Display,0.1132746605669609,light
Markov (order=2),14,Social,0.1316996024107027,light
Markov (order=2),14,Organic Search,0.1687236836885439,light
Markov (order=2),14,Paid Search,0.1802937703012282,light
Markov (order=2),14,Email,0.1569021879805699,light
Markov (order=2),14,Referral,0.0997998375052906,light
Markov (order=2),14,Direct,0.1493062575467033,light
Markov (order=2),15,Display,0.1080149763204024,light
Markov (order=2),15,Social,0.13263896122294,light
Markov (order=2),15,Organic Search,0.1626807156068926,light
Markov (order=2),15,Paid Search,0.1756444405252286,light
Markov (order=2),15,Email,0.1640238670717224,light
Markov (order=2),15,Referral,0.0949035689686331,light
Markov (order=2),15,Direct,0.1620934702841807,light
Markov (order=2),16,Display,0.1293968036334715,light
Markov (order=2),16,Social,0.1211018984755888,light
Markov (order=2),16,Organic Search,0.1693875505464935,light
Markov (order=2),16,Paid Search,0.1656239817407091,light
Markov (order=2),16,Email,0.1511221033311893,light
Markov (order=2),16,Referral,0.1011169386261456,light
Markov (order=2),16,Direct,0.1622507236464022,light
Markov (order=2),17,Display,0.1253719124806539,light
Markov (order=2),17,Social,0.1268835359027885,light
Markov (order=2),17,Organic Search,0.1722008105055635,light
Markov (order=2),17,Paid Search,0.1668023489343114,light
